-1.888811674774150	368.7060478199720
-1.8137595552467000	357.38396624472600
-1.7011813759555200	339.662447257384
-1.5927727588603200	322.9254571026720
-1.4676858929812400	299.789029535865
-1.2717164697706700	267.7918424753870
-1.0965948575399600	239.24050632911400
-0.9506601806810280	213.64275668073100
-0.7380125086865880	175.24613220815800
-0.5420430854760260	137.34177215189900
-0.36275191104934000	99.929676511955
-0.28353022932592100	83.19268635724330
-0.23349548297428800	72.36286919831220
-0.19596942321056300	64.9789029535865
-0.15844336344683900	58.57946554149090
-0.11674774148714400	53.65682137834040
-0.045865184155664100	49.71870604782000
-0.045865184155664100	49.71870604782000
0	51.19549929676510
